theta   d_times   d_db
0.8297953586985546   0.5637905398898293   -2.4888221486706352
0.831366940815408   0.5469047706805453   -2.6208828743997117
0.8329385229322612   0.5302147204350287   -2.755482182301589
0.8345101050491146   0.5137242786153694   -2.8926990818300795
0.8360816871659679   0.4974372903262549   -3.0326166013938365
0.8376532692828212   0.481357554785401   -3.1753220675075315
0.8392248513996746   0.46548882379764556   -3.320907408630344
0.8407964335165279   0.44983480023342115   -3.4694694863586806
0.8423680156333813   0.43439913651219797   -3.6211104569836454
0.8439395977502345   0.41918543309164896   -3.7759381668159584
0.8455111798670879   0.4041972369631467   -3.9340665851359615
0.8470827619839412   0.38943804015433403   -4.095616279149097
0.8486543441007945   0.3749112782394025   -4.260714935935313
0.8502259262176478   0.36062032885782236   -4.429497937084718
0.8517975083345012   0.34656851024217994   -4.602108992534017
0.8533690904513545   0.3327590797558568   -4.778700841076856
0.8549406725682078   0.3191952324412202   -4.959436026146416
0.8565122546850611   0.30588009957907203   -5.144487756789726
0.8580838368019145   0.2928167472600363   -5.334040865313547
0.8596554189187677   0.2800081749686125   -5.528292874927362
0.8612270010356211   0.26745731418061647   -5.727455192902599
0.8627985831524744   0.25516702697471155   -5.931754447383711
0.8643701652693278   0.2431401046587607   -6.141433989118981
0.865941747386181   0.23137926641172835   -6.356755583145668
0.8675133295030344   0.2198871579418323   -6.578001320013696
0.8690849116198877   0.20866635016170215   -6.805475781649932
0.870656493736741   0.1977193378812222   -7.039508503694497
0.8722280758535944   0.18704853851883654   -7.280456784381709
0.8737996579704477   0.17665629083199924   -7.528708900193597
0.875371240087301   0.16654485366750224   -7.784687801089757
0.8769428222041543   0.15671640473241974   -8.04885537378792
0.8785144043210077   0.14717303938636436   -8.321717381219049
0.880085986437861   0.13791676945579415   -8.60382921107887
0.8816575685547143   0.12894952207106491   -8.895802597919436
0.8832291506715676   0.12027313852697526   -9.198313523586151
0.884800732788421   0.11188937316747198   -9.512111552906878
0.8863723149052742   0.10379989229525784   -9.838030929355815
0.8879438970221276   0.0960062731069923   -10.177003844499197
0.8895154791389809   0.08851000265477443   -10.530076413186446
0.8910870612558343   0.08131247683462625   -10.898428044808206
0.8926586433726875   0.07441499940263889   -11.283395115582863
0.8942302254895409   0.06781878101948617   -11.686500141298302
0.8958018076063942   0.061524938323974994   -12.109488059270832
0.8973733897232475   0.055534493036302764   -12.554371805487701
0.8989449718401008   0.04984837109169484   -13.02349019962918
0.9005165539569542   0.04446740180506912   -13.519582355244433
0.9020881360738074   0.03939231706738721   -14.045884620887081
0.9036597181906608   0.03462375057433264   -14.606258769644056
0.9052313003075142   0.030162237087945715   -15.205364362378624
0.9068028824243675   0.02600821173184789   -15.848894912245635
0.9083744645412208   0.02216200932066297   -16.54390847212049
0.9099460466580741   0.018623863724249547   -17.299301915472437
0.9115176287749275   0.015393907267335393   -18.1265110573995
0.9130892108917807   0.012472170165144398   -19.040579376229655
0.9146607930086341   0.009858579995582732   -20.06185591157926
0.9162323751254874   0.007552961208558371   -21.218826883010614
0.9178039572423408   0.005555034672978018   -22.553131477892233
0.919375539359194   0.003864417261961355   -24.129158742257086
0.9209471214760474   0.0024806214768031626   -26.054393254967163
0.9225187035929007   0.0014030551101935243   -28.52924960575234
0.924090285709754   0.0006310209491975969   -31.999555341796203
0.9256618678266073   0.00016371651848051013   -37.85904846719101
0.9272334499434607   2.338642506763236e-07   -66.29183083331169
0.928805032060314   0.0001395593793769849   -38.552378586484956
0.9303766141771673   0.0005805736701230299   -32.36141915913517
0.9319481962940206   0.0013220514649245276   -28.787513097708775
0.933519778410874   0.0023626615656205142   -26.26598299676698
0.9350913605277272   0.003700966841532386   -24.316846885621995
0.9366629426445806   0.005335424266769035   -22.72830958872985
0.9382345247614339   0.007264385001116936   -21.388010871602646
0.9398061068782873   0.00948609451485929   -20.22912506780132
0.9413776889951406   0.011998692757849191   -19.208660310054025
0.9429492711119939   0.014800214373141796   -18.29731964693795
0.9445208532288473   0.017888588955478613   -17.474238907735465
0.9460924353457005   0.021261641354883124   -16.724031914536315
0.9476640174625539   0.024917092025630933   -16.035026264016718
0.9492355995794072   0.028852557420810783   -15.39815670938862
0.9508071816962606   0.033065550432699486   -14.806242301902557
0.9523787638131138   0.03755348087912656   -14.253497899304659
0.9539503459299672   0.042313656036013864   -13.735194383433429
0.9555219280468205   0.047343281216221604   -13.247416365847865
0.9570935101636738   0.05263946039484268   -12.78688563057559
0.9586650922805271   0.05819919688103284   -12.350830008869128
0.9602366743973805   0.06401939403648516   -11.936884341212464
0.9618082565142337   0.0700968560405783   -11.543014542235564
0.9633798386310871   0.07642828870227049   -11.167458588655963
0.9649514207479404   0.08301030031871971   -10.808680096929361
0.9665230028647938   0.08983940258066234   -10.46533139899838
0.968094584981647   0.09691201152447998   -10.136223875544715
0.9696661670985004   0.10422444853093157   -9.820303899537418
0.9712377492153537   0.11177294137045786   -9.51663316319078
0.972809331332207   0.11955362529496452   -9.224372463486413
0.9743809134490604   0.12756254417594082   -8.942768241355752
0.9759524955659137   0.13579565168879784   -8.67114133173978
0.9775240776827671   0.14424881254321933   -8.408877502606325
0.9790956597996203   0.15291780375933284   -8.155419452053989
0.9806672419164737   0.1617983159895065   -7.910260001895796
0.982238824033327   0.17088595488546932   -7.672936279291703
0.9838104061501803   0.18017624251054168   -7.443024719164856
0.9853819882670336   0.18966461879662452   -7.22013675227023
0.986953570383887   0.19934644304566   -7.003915069046299
0.9885251525007402   0.2092169954751956   -6.794030369388402
0.9900967346175936   0.2192714788076814   -6.590178524430117
0.9916683167344469   0.22950501990310268   -6.392078089212322
0.9932398988513003   0.2399126714345206   -6.199468115443414
0.9948114809681535   0.2504894136060599   -6.0121062219318775
0.9963830630850069   0.26123015591289866   -5.8297668871065556
0.9979546452018602   0.2721297389427007   -5.652239933646052
0.9995262273187135   0.2831829362180302   -5.479329179854416
1.001097809435567   0.294384456079137   -5.3108512362448135
1.0026693915524203   0.30572894360656977   -5.14663442896921
1.0042409736692737   0.3172109825829968   -4.986517834386001
1.005812555786127   0.32882509749360805   -4.830350411281071
1.0073841379029802   0.3405657555644421   -4.6779902191289455
1.0089557200198336   0.3524273688379619   -4.5293037123608375
1.010527302136687   0.36440429628516136   -4.384165101945704
1.0120988842535403   0.3764908459534952   -4.242455776728682
1.0136704663703935   0.3886812771498437   -4.104063777943351
1.0152420484872469   0.40096980265778087   -3.9688833211444936
1.0168136306041002   0.41335059098827615   -3.836814360522793
1.0183852127209536   0.4258177686630666   -3.7077621911754246
1.0199567948378068   0.4383654225298061   -3.5816370854377904
1.0215283769546601   0.4509876021081314   -3.458353959839637
1.0230999590715135   0.4636783219657379   -3.33783206964706
1.024671541188367   0.4764315641235396   -3.2199947282980217
1.02624312330522   0.48924128048899723   -3.1047690493405207
1.0278147054220734   0.5021013953165956   -2.992085708747086
1.0293862875389268   0.5150058076945149   -2.881878725709483
1.0309578696557802   0.5279483940564786   -2.7740852602206987
1.0325294517726333   0.5409230107177366   -2.668645425929665
1.0341010338894867   0.5539234964341301   -2.5655021169113086
1.03567261600634   0.5669436749831517   -2.464600847133484
1.0372441981231935   0.5799773577659281   -2.365889601524915
1.0388157802400466   0.5930183464289813   -2.269318697657571
1.0403873623569   0.6060604355046583   -2.174840657153239
1.0419589444737534   0.6190974150690264   -2.082410086010594
1.0435305265906067   0.632123073416128   -1.9919835631249194
1.0451021087074601   0.6451311997473378   -1.9035195363420157
1.0466736908243133   0.6581155868746441   -1.8169782254483116
1.0482452729411667   0.6710700339366331   -1.7323215315541571
1.04981685505802   0.6839883491258868   -1.6495129523767496
1.0513884371748734   0.6968643524265976   -1.5685175029725216
1.0529600192917266   0.709691878361065   -1.489301641509304
1.05453160140858   0.7224647787438234   -1.411833199703665
1.0561031835254333   0.7351769254420613   -1.3360813175815214
1.0576747656422867   0.7478222131410418   -1.2620163822488084
1.0592463477591398   0.7603945621131687   -1.189609970385658
1.0608179298759932   0.7728879209893748   -1.118834794201043
1.0623895119928466   0.785296269531438   -1.049664650606825
1.0639610941097   0.7976136214038958   -0.9820743733892676
1.0655326762265531   0.8098340269441563   -0.9160397881742508
1.0671042583434065   0.8219515759294252   -0.851537669998456
1.0686758404602599   0.8339604003390263   -0.7885457033136951
1.0702474225771132   0.8458546771107506   -0.7270424442646692
1.0718190046939664   0.8576286308897767   -0.6670072850931743
1.0733905868108198   0.8692765367687696   -0.6084204205325981
1.0749621689276732   0.8807927230177026   -0.5512628160671081
1.0765337510445265   0.8921715738019939   -0.49551617793906294
1.07810533316138   0.9034075318875023   -0.4411629247969914
1.079676915278233   0.914495101330938   -0.3881861608843208
1.0812484973950864   0.9254288501542599   -0.33656965067617695
1.0828200795119398   0.9362034130015787   -0.2862977948785096
1.0843916616287932   0.9468134937771456   -0.23735560770962047
1.0859632437456463   0.9572538682629622   -0.18972869539003037
1.0875348258624997   0.9675193867145583   -0.14340323577178526
1.089106407979353   0.9776049764334834   -0.0983659590431063
1.0906779900962065   0.98750564431508   -0.054604129448642985
1.0922495722130596   0.9972164793700686   -0.012105527969867911
1.093821154329913   1.0067326552185287   0.029141564086269348
1.0953927364467664   1.0160494325547995   0.06914838063851424
1.0969643185636198   1.0251621615819053   0.10792568556747019
1.098535900680473   1.0340662844140573   0.14548378667861508
1.1001074827973263   1.0427573374458088   0.181832548931325
1.1016790649141797   1.0512309536864526   0.21698140697045643
1.103250647031033   1.0594828650582706   0.25093937699465324
1.1048222291478862   1.0675089046572124   0.2837150679931165
1.1063938112647396   1.0753050089746479   0.315316692380693
1.107965393381593   1.0828672200787883   0.34575207605891756
1.1095369754984463   1.0901916877544469   0.37502866792906797
1.1111085576152997   1.0972746715997586   0.4031535488813076
1.1126801397321529   1.1041125430785563   0.4301334402826284
1.1142517218490062   1.1107017875270513   0.45597471198454637
1.1158233039658596   1.1170390061135331   0.48068338987028697
1.117394886082713   1.1231209177497992   0.5042651629597669
1.1189664681995661   1.12894436095304   0.5267253900894338
1.1205380503164195   1.1345062956569258   0.5480691061828281
1.1221096324332729   1.1398038049706642   0.5683010281266538
1.1236812145501263   1.1448340968848179   0.5874255602660581
1.1252527966669794   1.1495945059226838   0.6054467995318157
1.1268243787838328   1.1540824947360766   0.6223685402112124
1.1283959609006862   1.1582956556443482   0.6381942783734096
1.1299675430175395   1.1622317121155372   0.6529272159593515
1.1315391251343927   1.1658885201885418   0.6665702645453595
1.133110707251246   1.1692640698352401   0.6791260487887952
1.1346822893680995   1.172356486261509   0.6905969095634326
1.1362538714849528   1.1751640311461222   0.7009849067914492
1.137825453601806   1.1776851038165321   0.7102918219782528
1.1393970357186594   1.1799182423605683   0.7185191604556735
1.1409686178355127   1.181862124673115   0.7256681533384028
1.142540199952366   1.1835155694368646   0.7317397591979459
1.1441117820692195   1.1848775370362672   0.7367346654576936
1.1456833641860726   1.185947130403831   0.7406532895121511
1.147254946302926   1.186723595797967   0.7434957795727561
1.1488265284197794   1.187206323511588   0.7452620152420999
1.1503981105366328   1.1873948485107262   0.7459516078178492
1.151969692653486   1.1872888510024522   0.7455639003270358
1.1535412747703393   1.1868881569314196   0.7440979672908304
1.1551128568871927   1.186192738404392   0.7415526142193387
1.156684439004046   1.185202714042152   0.7379263768354014
1.1582560211208992   1.1839183492582224   0.7332175200257882
1.1598276032377526   1.1823400564638653   0.7274240365175738
1.161399185354606   1.180468395198874   0.7205436452769463
1.1629707674714593   1.1783040721876954   0.7125737896270289
1.1645423495883125   1.175847941320478   0.7035116350807497
1.1661139317051659   1.1731010035586622   0.6933540668841077
1.1676855138220192   1.1700644067647805   0.6820976872645688
1.1692570959388726   1.1667394454561828   0.669738812378679
1.1708286780557258   1.163127560482417   0.6562734689522205
1.1724002601725791   1.1592303386260667   0.6416973906056073
1.1739718422894325   1.1550495121268782   0.6260060138564492
1.175543424406286   1.1505869581290409   0.6091944737904036
1.1771150065231393   1.1458446980515433   0.5912575993906751
1.1786865886399924   1.1408248968815644   0.5721899085156631
1.1802581707568458   1.135529862390899   0.5519856025133641
1.1818297528736992   1.1299620442754732   0.5306385604602437
1.1834013349905526   1.1241240332180273   0.5081423330112327
1.1849729171074057   1.1180185598741148   0.48449013584657896
1.186544499224259   1.1116484937815825   0.4596748427000746
1.1881160813411125   1.1050168421937738   0.4336889779521521
1.1896876634579658   1.0981267488367084   0.4065247087699908
1.191259245574819   1.0909814925905585   0.37817383677555483
1.1928308276916724   1.0835844860957853   0.34862778922108756
1.1944024098085257   1.0759392742843328   0.3178776096500897
1.1959739919253791   1.0680495328363344   0.2859139480202586
1.1975455740422323   1.0599190665628235   0.25272705026318143
1.1991171561590857   1.051551807714984   0.2183067472537637
1.200688738275939   1.0429518142205496   0.18264244316058112
1.2022603203927924   1.0341232678479442   0.145723103146027
1.2038319025096456   1.025070472298876   0.10753724038326049
1.205403484626499   1.015797851230077   0.06807290235429778
1.2069750667433523   1.0063099462049845   0.02731765639132966
1.2085466488602057   0.9966114145761406   -0.014741425579664773
1.210118230977059   0.9867070272991887   -0.058117783136615433
1.2116898130939122   0.9766016666793639   -0.10282538434726646
1.2132613952107656   0.9663003240514011   -0.14887874369363885
1.214832977327619   0.9558080973938777   -0.19629294098889344
1.2164045594444723   0.9451301888789939   -0.2450836413446406
1.2179761415613255   0.9342719023588782   -0.29526711625086394
1.2195477236781789   0.9232386407895233   -0.34686026583539087
1.2211193057950323   0.91203590359353   -0.3998806423747322
1.2226908879118856   0.9006692839628281   -0.454346475133819
1.2242624700287388   0.8891444661026463   -0.5102766966177976
1.2258340521455922   0.8774672224179798   -0.5676909703257972
1.2274056342624455   0.8656434106439165   -0.6266097201032292
1.228977216379299   0.853678970921142   -0.687054161197206
1.230548798496152   0.8415799228180545   -0.7490463331276118
1.2321203806130054   0.8293523623009019   -0.8126091344957067
1.2336919627298588   0.8170024586534551   -0.8777663598617085
1.2352635448467122   0.8045364513476811   -0.944542738834051
1.2368351269635653   0.7919606468670097   -1.012963977524369
1.2384067090804187   0.7792814154837456   -1.0830568025355958
1.239978291197272   0.7665051879922782   -1.1548490076644216
1.2415498733141255   0.7536384523997147   -1.228369503515258
1.2431214554309789   0.7406877505756317   -1.3036483702397892
1.244693037547832   0.727659674862685   -1.3807169136349262
1.2462646196646854   0.7145608646497842   -1.4596077248531192
1.2478362017815388   0.7013980029096765   -1.5403547440011995
1.2494077838983921   0.6881778127026874   -1.622993327929928
1.2509793660152453   0.6749070536485038   -1.7075603225436695
1.2525509481320987   0.661592518367836   -1.7940941399909653
1.254122530248952   0.6482410288958906   -1.8826348411305753
1.2556941123658054   0.6348594330695293   -1.9732242237060573
1.2572656944826586   0.6214546008900962   -2.065905916703628
1.258837276599512   0.6080334208638545   -2.160725481415456
1.2604088587163653   0.5946027963220563   -2.257730519782464
1.2619804408332187   0.5811696417226149   -2.3569707906496533
1.2635520229500719   0.5677408789354572   -2.458498334631687
1.2651236050669252   0.5543234335135615   -2.5623676083602183
1.2666951871837786   0.5409242309518084   -2.668635628965683
1.268266769300632   0.5275501929356671   -2.7773621297393185
1.2698383514174851   0.5142082335818712   -2.888609728023916
1.2714099335343385   0.500905255673164   -3.002444106499362
1.2729815156511919   0.48764814688927627   -3.118934209160372
1.2745530977680453   0.47444377603624377   -3.238152453433697
1.2761246798848986   0.46129898927624097   -3.3601749600507973
1.2776962620017518   0.44822060636008143   -3.4850818024845367
1.2792678441186052   0.43521541686455095   -3.6129572779771646
1.2808394262354585   0.42229017643676403   -3.743890202436309
1.282411008352312   0.409451603047707   -3.877974231761299
1.283982590469165   0.39670637325716124   -4.015308212488876
1.2855541725860185   0.3840611184921852   -4.15599656502298
1.2871257547028718   0.37152242134137303   -4.300149703145229
1.2886973368197252   0.35909681186703285   -4.4478844940025155
1.2902689189365784   0.34679076393750974   -4.599324763344725
1.2918405010534317   0.3346106915818116   -4.754601851456463
1.293412083170285   0.3225629453687498   -4.9138552260058
1.2949836652871385   0.3106538088127289   -5.0772331589442175
1.2965552474039916   0.29888949480838634   -5.244893475656567
1.298126829520845   0.28727614209621594   -5.417004385812136
1.2996984116376984   0.27581981176135034   -5.593745406841888
1.3012699937545518   0.26452648376761934   -5.775308392711219
1.302841575871405   0.2534020535290108   -5.9618986827264395
1.3044131579882583   0.24245232852065823   -6.153736387577492
1.3059847401051117   0.2316830249314458   -6.351057832766812
1.307556322221965   0.22109976436030113   -6.55411718311293
1.3091279043388184   0.21070807055824653   -6.763188276284211
1.3106994864556716   0.20051336621824808   -6.978566698487173
1.312271068572525   0.19052096981487537   -7.200572141724715
1.3138426506893783   0.18073609249579148   -7.429551089733254
1.3154142328062317   0.17116383502701402   -7.665879889169192
1.3169858149230849   0.16180918479393155   -7.909968274309268
1.3185573970399382   0.15267701285996596   -8.162263428074377
1.3201289791567916   0.14377207108480955   -8.423254680380685
1.321700561273645   0.13509898930407271   -8.693478967737374
1.3232721433904981   0.126662272572198   -8.973527207063164
1.3248437255073515   0.11846629847042929   -9.264051773804878
1.326415307624205   0.11051531448163124   -9.565775322209229
1.3279868897410583   0.10281343543366595   -9.879501247602372
1.3295584718579114   0.095364641013053   -10.206126171719266
1.3311300539747648   0.08817277335056031   -10.546654939453546
1.3327016360916182   0.08124153468037335   -10.902218758727376
1.3342732182084716   0.07457448507440746   -11.274097308699293
1.3358448003253247   0.06817504025332861   -11.663745905907687
1.337416382442178   0.062046469475778125   -12.072829183794461
1.3389879645590315   0.0561918935072786   -12.50326325438701
1.3405595466758848   0.05061428267022487   -12.957269052200877
1.3421311287927382   0.045316454976347204   -13.437440619617744
1.3437027109095914   0.040301074342974905   -13.946833655390524
1.3452742930264447   0.03557064889437691   -14.489081999544133
1.3468458751432981   0.03112752934942779   -15.068553347676216
1.3484174572601515   0.02697390749677018   -15.69056120080473
1.3499890393770047   0.023111814758622916   -16.36165933232583
1.351560621493858   0.01954312084431194   -17.09006060296691
1.3531322036107114   0.016269532494569475   -17.886248996531148
1.3547037857275648   0.013292592317571506   -18.76390282139297
1.356275367844418   0.010613677717652382   -19.74134062859123
1.3578469499612713   0.008233999917565085   -20.843890889424394
1.3594185320781247   0.00615460307511491   -22.107998799419942
1.360990114194978   0.004376363494923174   -23.588865140188823
1.3625616963118312   0.002899988936035774   -25.376035092499105
1.3641332784286846   0.001726018016025482   -27.629544238528826
1.365704860545538   0.0008548197121853386   -30.681249634864148
1.3672764426623913   0.00028659296034558605   -35.427329661236804
1.3688480247792445   2.1366351795405542e-05   -46.7024929963796
1.3704196068960979   5.8997928726521887e-05   -42.291558739914834
1.3719911890129513   0.00039917507855854236   -33.98835492588343
1.3735627711298046   0.0010414145274444905   -29.823759513067756
1.375134353246658   0.0019850624331957086   -27.022256106909424
1.3767059353635112   0.00322929457780399   -24.908922021385195
1.3782775174803645   0.00477311665967804   -23.21197859931032
1.379849099597218   0.006615364685648394   -21.7944614378644
1.3814206817140713   0.008754705462736453   -20.577584108313562
1.3829922638309244   0.01118963718961796   -19.511839559017464
1.3845638459477778   0.013918490147653883   -18.564078424384757
1.3861354280646312   0.016939427491290127   -17.711012461461618
1.3877070101814846   0.02025044613758022   -16.935653829559875
1.3892785922983377   0.023849377754508065   -16.225229292864686
1.390850174415191   0.027733889847736674   -15.569891980324735
1.3924217565320445   0.03190148694533534   -14.961890601598054
1.3939933386488979   0.03634951187999101   -14.395014047485317
1.395564920765751   0.041075147168132146   -13.864208612833783
1.3971365028826044   0.04607541648534417   -13.365307209865918
1.3987080849994578   0.05134718623737916   -12.894833417598445
1.4002796671163111   0.05688716722602257   -12.449856843447517
1.4018512492331643   0.06269191640899618   -12.02788447222578
1.4034228313500177   0.06875783875303519   -11.626777765177692
1.404994413466871   0.0750811891791956   -11.24468851605296
1.4065659955837244   0.08165807459941607   -10.880008591228238
1.4081375777005776   0.0884844560432716   -10.531330096769569
1.409709159817431   0.09555615087381991   -10.197413479721382
1.4112807419342843   0.1028688350913579   -9.877161739591166
1.4128523240511377   0.1104180457238813   -9.569599397220811
1.414423906167991   0.11819918330295323   -9.273855205270872
1.4159954882848442   0.12620751442364403   -8.989147828903311
1.4175670704016976   0.13443817438715602   -8.714773904651839
1.419138652518551   0.14288616992466757   -8.450098018719688
1.4207102346354044   0.15154638200091422   -8.194544245981717
1.4222818167522575   0.16041356869593135   -7.947588966827994
1.4238533988691109   0.16948236816336715   -7.708754737046476
1.4254249809859643   0.17874730166368005   -7.477605030771932
1.4269965631028176   0.1882027766705396   -7.253739711420998
1.4285681452196708   0.1978430900486481   -7.036791112904901
1.4301397273365242   0.20766243130118758   -6.82642063503401
1.4317113094533775   0.21765488588501705   -6.622315774228683
1.433282891570231   0.2278144385917413   -6.424187524418566
1.434854473687084   0.23813497699268402   -6.231768094102219
1.4364260558039375   0.24861029494578643   -6.04480889452021
1.4379976379207908   0.25923409616237536   -5.863078761210404
1.4395692200376442   0.26999999783175277   -5.686362377201361
1.4411408021544974   0.28090153430146386   -5.514458871026879
1.4427123842713507   0.29193216081110734   -5.347180566815246
1.444283966388204   0.30308525727746943   -5.184351867087397
1.4458555485050575   0.31435413212877744   -5.025808251715297
1.4474271306219109   0.32573202618579067   -4.871395378851307
1.448998712738764   0.3372121165874304   -4.720968275621259
1.4505702948556174   0.3487875207586281   -4.574390608045789
1.4521418769724708   0.3604513004180061   -4.431534021070204
1.4537134590893241   0.37219646562302794   -4.292277540784524
1.4552850412061773   0.38401597885017713   -4.156507031940391
1.4568566233230307   0.3959027591077324   -4.024114704746729
1.458428205439884   0.40784968607864763   -3.8949986656772637
1.4599997875567374   0.41984960429107226   -3.7690625076680675
1.4615713696735906   0.4318953273139705   -3.646214935640706
1.463142951790444   0.4439796419753253   -3.5263694237674335
1.4647145339072973   0.4560953126003461   -3.409443901312738
1.4662861160241507   0.46823508526714047   -3.295360464247654
1.4678576981410039   0.4803916920772405   -3.1840451101498415
1.4694292802578572   0.49255785543840513   -3.0754274941778856
1.4710008623747106   0.5047262923570572   -2.96944070415033
1.472572444491564   0.5168897187377712   -2.8660210529711145
1.4741440266084171   0.5290408536871546   -2.7651078868299668
1.4757156087252705   0.5411724238195067   -2.6666434077698264
1.477287190842124   0.5532771675615877   -2.570572509358577
1.4788587729589773   0.5653478394538897   -2.4768426243298287
1.4804303550758307   0.5773772144457329   -2.3854035831714695
1.4820019371926838   0.5893580921815587   -2.2962074827409453
1.4835735193095372   0.6012833012757783   -2.2092085640758534
1.4851451014263906   0.6131457035735157   -2.1243630986483115
1.486716683543244   0.6249381983946433   -2.041629282382257
1.488288265660097   0.6366537267584571   -1.960967136816808
1.4898598477769505   0.6482852755863939   -1.8823384168553494
1.4914314298938038   0.6598258818801589   -1.8057065245912667
1.4930030120106572   0.6712686368726957   -1.7310364287466729
1.4945745941275104   0.6826066901494009   -1.6582945893018999
1.4961461762443637   0.6938332537370322   -1.5874488869303511
1.4977177583612171   0.7049416061577382   -1.518468556886935
1.4992893404780705   0.7159250964457151   -1.451324127028082
1.5008609225949237   0.7267771481239592   -1.3859873596689518
1.502432504711777   0.7374912631386452   -1.3224311970078417
1.5040040868286304   0.7480610257486534   -1.260629709870367
1.5055756689454838   0.7584801063678327   -1.2005580495460153
1.507147251062337   0.7687422653575796   -1.1421924025083254
1.5087188331791903   0.7788413567673612   -1.0855099478265697
1.5102904152960437   0.7887713320208287   -1.0304888170921713
1.511861997412897   0.798526243545216   -0.9771080566968995
1.5134335795297504   0.8081002483417419   -0.9253475923126558
1.5150051616466036   0.8174876114947643   -0.8751881954343023
1.516576743763457   0.8266827096174907   -0.8266114518574925
1.5181483258803103   0.8356800342320553   -0.779599731973376
1.5197199079971637   0.84447419508186   -0.7341361627707195
1.5212914901140169   0.8530599233740684   -0.6902046014444285
1.5228630722308703   0.8614320749502251   -0.647789610516777
1.5244346543477236   0.8695856333829796   -0.6068764343847581
1.526006236464577   0.8775157129969792   -0.5674509772131565
1.5275778185814302   0.8852175618120104   -0.5294997820989742
1.5291494006982835   0.8926865644065334   -0.49301001143818907
1.530720982815137   0.899918244699789   -0.45796942843091576
1.5322925649319903   0.9069082686507338   -0.42436637966555624
1.5338641470488434   0.9136524468720791   -0.3921897787269858
1.5354357291656968   0.9201467371577899   -0.3614290907776749
1.5370073112825502   0.926387246922427   -0.33207431806449056
1.5385788933994036   0.9323702355508092   -0.30411598630718256
1.5401504755162567   0.938092116656478   -0.27754513192801483
1.54172205763311   0.9435494602475589   -0.25235329008474017
1.5432936397499635   0.9487389947986193   -0.22853248347217273
1.5448652218668169   0.9536576092272274   -0.20607521186000427
1.5464368039836702   0.9583023547739473   -0.18497444233712493
1.5480083861005234   0.9626704467845767   -0.16522360023495664
1.5495799682173768   0.9667592663935   -0.14681656070446197
1.5511515503342301   0.9705663621070745   -0.12974764092362195
1.5527231324510835   0.9740894512860583   -0.11401159291398691
1.5542947145679367   0.9773264215261274   -0.0996035969468509
1.55586629668479   0.9802753319356062   -0.08651925552129026
1.5574378788016434   0.9829344143095977   -0.07475458789798267
1.5590094609184968   0.985302074199767   -0.06430602517429171
1.56058104303535   0.9873768918790997   -0.0551704058876276
1.5621526251522033   0.9891576232010166   -0.047344972135571
1.5637242072690567   0.9906432003522986   -0.04082736620263776
1.56529578938591   0.9918327324993456   -0.03561562768490963
1.5668673715027632   0.9927255063273552   -0.03170819110510904
1.5684389536196166   0.9933209864720787   -0.02910388401196441
1.57001053573647   0.9936188158438781   -0.027801925558980888
1.5715821178533234   0.9936188158438781   -0.027801925558980888
1.5731536999701765   0.9933209864720792   -0.02910388401196198
1.5747252820870299   0.9927255063273552   -0.03170819110510904
1.5762968642038833   0.9918327324993456   -0.03561562768490963
1.5778684463207366   0.9906432003522986   -0.04082736620263776
1.57944002843759   0.9891576232010166   -0.047344972135571
1.5810116105544432   0.9873768918791   -0.055170405887626145
1.5825831926712965   0.985302074199767   -0.06430602517429171
1.58415477478815   0.9829344143095974   -0.07475458789798414
1.5857263569050033   0.9802753319356062   -0.08651925552129026
1.5872979390218565   0.9773264215261274   -0.0996035969468509
1.5888695211387098   0.974089451286058   -0.11401159291398841
1.5904411032555632   0.9705663621070741   -0.12974764092362343
1.5920126853724166   0.9667592663935   -0.14681656070446197
1.5935842674892697   0.962670446784577   -0.16522360023495514
1.595155849606123   0.958302354773947   -0.18497444233712645
1.5967274317229765   0.9536576092272274   -0.20607521186000427
1.5982990138398299   0.948738994798619   -0.22853248347217425
1.599870595956683   0.9435494602475596   -0.25235329008473706
1.6014421780735364   0.9380921166564783   -0.2775451319280132
1.6030137601903898   0.9323702355508089   -0.3041159863071841
1.6045853423072431   0.9263872469224266   -0.3320743180644926
1.6061569244240963   0.9201467371577903   -0.36142909077767327
1.6077285065409497   0.9136524468720798   -0.39218977872698263
1.609300088657803   0.9069082686507335   -0.42436637966555785
1.6108716707746564   0.8999182446997885   -0.4579694284309179
1.6124432528915098   0.8926865644065326   -0.4930100114381929
1.614014835008363   0.8852175618120111   -0.529499782098971
1.6155864171252163   0.8775157129969787   -0.5674509772131587
1.6171579992420697   0.8695856333829792   -0.6068764343847598
1.618729581358923   0.8614320749502244   -0.6477896105167804
1.6203011634757762   0.8530599233740692   -0.6902046014444245
1.6218727455926296   0.8444741950818596   -0.7341361627707212
1.623444327709483   0.8356800342320546   -0.7795997319733794
1.6250159098263364   0.8266827096174904   -0.8266114518574943
1.6265874919431895   0.817487611494765   -0.8751881954342988
1.628159074060043   0.8081002483417412   -0.9253475923126595
1.6297306561768963   0.7985262435452153   -0.9771080566969031
1.6313022382937497   0.7887713320208276   -1.0304888170921775
1.6328738204106028   0.7788413567673619   -1.085509947826566
1.6344454025274562   0.7687422653575804   -1.142192402508321
1.6360169846443096   0.758480106367832   -1.200558049546019
1.637588566761163   0.7480610257486526   -1.2606297098703714
1.639160148878016   0.7374912631386462   -1.322431197007836
